#Name	Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein Name
chromosome 1	NC_003070.9	24191457	24195907	-	842819		AT1G65120	NP_974091.1	1147	Ubiquitin carboxyl-terminal hydrolase-related protein
chromosome 1	NC_003070.9	24196472	24201022	-	842820		AT1G65130	NP_176692.3	1079	Ubiquitin carboxyl-terminal hydrolase-related protein
chromosome 1	NC_003070.9	24201614	24203226	+	842821		AT1G65140	NP_176693.4	319	Ubiquitin carboxyl-terminal hydrolase family protein
chromosome 1	NC_003070.9	24204167	24205558	-	842822		AT1G65150	NP_176694.1	296	TRAF-like family protein
chromosome 1	NC_003070.9	24206224	24206987	+	842823		AT1G65160	NP_001319324.1	148	ubiquitin carboxyl-terminal hydrolase family protein
chromosome 1	NC_003070.9	24207010	24207766	+	28717399		AT1G65165	NP_001322863.1	135	inactive ubiquitin carboxyl-terminal hydrolase-like protein
chromosome 1	NC_003070.9	24209613	24211116	+	842824		AT1G65170	NP_176696.1	259	Ubiquitin carboxyl-terminal hydrolase family protein
chromosome 1	NC_003070.9	24211861	24213822	-	842825		AT1G65180	NP_176697.1	653	Cysteine/Histidine-rich C1 domain family protein
chromosome 1	NC_003070.9	24216028	24217218	-	842826		AT1G65190	NP_564844.1	396	Protein kinase superfamily protein
chromosome 1	NC_003070.9	24218470	24222789	-	842827		AT1G65200	NP_176699.1	1101	Ubiquitin carboxyl-terminal hydrolase-related protein
chromosome 1	NC_003070.9	24224812	24225815	+	842828		AT1G65210	NP_176700.1	248	Galactose-binding protein
chromosome 1	NC_003070.9	24226204	24228799	+	842829		AT1G65220	NP_564845.1	411	ARM repeat superfamily protein
chromosome 1	NC_003070.9	24229167	24230764	+	842830		AT1G65230	NP_176702.2	286	transmembrane protein	 putative (DUF2358)
chromosome 1	NC_003070.9	24230963	24233349	-	842831		AT1G65240	NP_176703.1	475	Eukaryotic aspartyl protease family protein
chromosome 1	NC_003070.9	24234432	24235550	+	842832		AT1G65250	NP_176704.1	372	Protein kinase superfamily protein
chromosome 1	NC_003070.9	24236329	24240428	+	842833	PTAC4	AT1G65260	NP_564846.1	330	plastid transcriptionally active 4
chromosome 1	NC_003070.9	24241855	24244504	+	842834		AT1G65270	NP_564847.1	292	ER membrane protein complex subunit-like protein
chromosome 1	NC_003070.9	24245501	24248521	+	842835		AT1G65280	NP_001323409.1	588	DNAJ heat shock N-terminal domain-containing protein
chromosome 1	NC_003070.9	24249088	24250366	-	842836	mtACP2	AT1G65290	NP_176708.1	126	mitochondrial acyl carrier protein 2
chromosome 1	NC_003070.9	24251567	24252054	+	842837		AT1G65295	NP_564848.1	115	ubiquitin carboxyl-terminal hydrolase
chromosome 1	NC_003070.9	24254929	24255765	+	842838	AGL38	AT1G65300	NP_176709.2	278	AGAMOUS-like 38
chromosome 1	NC_003070.9	24257196	24258319	+	842839	XTH17	AT1G65310	NP_001321436.1	304	xyloglucan endotransglucosylase/hydrolase 17
chromosome 1	NC_003070.9	24260168	24262644	-	842840	CBSX6	AT1G65320	NP_176711.1	425	Cystathionine beta-synthase (CBS) family protein
chromosome 1	NC_003070.9	24266481	24267320	-	842841	PHE1	AT1G65330	NP_176712.1	279	MADS-box transcription factor family protein
chromosome 1	NC_003070.9	24268135	24269646	-	842842	CYP96A3	AT1G65340	NP_176713.1	503	cytochrome P450	 family 96	 subfamily A	 polypeptide 3
chromosome 1	NC_003070.9	24271276	24271700	+	842843		AT1G65342	NP_683469.1	111	transmembrane protein
chromosome 1	NC_003070.9	24272518	24277275	-	842845	UBQ13	AT1G65350	NP_176714.4	319	ubiquitin 13
chromosome 1	NC_003070.9	24273181	24274038	-	7922305		AT1G65346	NP_001154448.1	122	hypothetical protein AT1G65346
chromosome 1	NC_003070.9	24277072	24277443	+	28717400		AT1G65349	NP_001321197.1	75	hypothetical protein AT1G65349
chromosome 1	NC_003070.9	24277772	24278298	+	3767638		AT1G65352	NP_001031237.1	81	Putative membrane lipoprotein
chromosome 1	NC_003070.9	24281337	24282151	+	842846	AGL23	AT1G65360	NP_176715.1	226	AGAMOUS-like 23
chromosome 1	NC_003070.9	24284707	24285699	-	842848		AT1G65370	NP_564849.1	227	TRAF-like family protein
chromosome 1	NC_003070.9	24286943	24289105	+	842849	CLV2	AT1G65380	NP_176717.1	720	Leucine-rich repeat (LRR) family protein
chromosome 1	NC_003070.9	24292566	24294566	+	842851	PP2-A5	AT1G65390	NP_176718.2	411	phloem protein 2 A5
chromosome 1	NC_003070.9	24295362	24297332	+	842852	ABCI13	AT1G65410	NP_564850.1	345	non-intrinsic ABC protein 11
chromosome 1	NC_003070.9	24297669	24298374	-	842853	NPQ7	AT1G65420	NP_564851.1	197	antigen receptor-like protein (DUF565)
chromosome 1	NC_003070.9	24299857	24300588	+	28717401		AT1G65425	NP_001321846.1	112	F-box/kelch-repeat protein
chromosome 1	NC_003070.9	24301165	24306159	-	842854	ARI8	AT1G65430	NP_176722.2	567	IBR domain-containing protein
chromosome 1	NC_003070.9	24306945	24314327	-	842855	GTB1	AT1G65440	NP_001321759.1	1647	global transcription factor group B1
chromosome 1	NC_003070.9	24315875	24318895	+	842857	GLC	AT1G65450	NP_564853.2	450	HXXXD-type acyl-transferase family protein
chromosome 1	NC_003070.9	24319906	24323879	-	842858	FAS1	AT1G65470	NP_176725.1	815	chromatin assembly factor-1 (FASCIATA1) (FAS1)
chromosome 1	NC_003070.9	24331378	24333689	+	842859	FT	AT1G65480	NP_001320342.1	219	PEBP (phosphatidylethanolamine-binding protein) family protein
chromosome 1	NC_003070.9	24341279	24341739	-	6241153		AT1G65481	NP_001185321.1	87	transmembrane protein
chromosome 1	NC_003070.9	24343144	24343441	+	5007835		AT1G65483	NP_001077776.1	76	hypothetical protein AT1G65483
chromosome 1	NC_003070.9	24347792	24348258	+	6240315		AT1G65484	NP_001117550.1	80	transmembrane protein
chromosome 1	NC_003070.9	24349496	24350121	+	6240283		AT1G65486	NP_001321237.1	97	transmembrane protein
chromosome 1	NC_003070.9	24354723	24355175	+	842861		AT1G65490	NP_001320660.1	111	transmembrane protein
chromosome 1	NC_003070.9	24357887	24358375	+	842862		AT1G65500	NP_564855.1	86	transmembrane protein
chromosome 1	NC_003070.9	24359405	24359847	+	842863		AT1G65510	NP_001320748.1	97	transmembrane protein
chromosome 1	NC_003070.9	24361171	24361893	-	842864	ECI1	AT1G65520	NP_176730.1	240	delta(3)	 delta(2)-enoyl CoA isomerase 1
chromosome 1	NC_003070.9	24362382	24366011	-	842865	LETM2	AT1G65540	NP_001319327.1	736	LETM1-like protein
chromosome 1	NC_003070.9	24366310	24366405	+	6241248		AT1G65541	NP_001117552.1	31	hypothetical protein AT1G65541
chromosome 1	NC_003070.9	24367694	24370800	-	842866		AT1G65550	NP_176733.2	541	Xanthine/uracil permease family protein
chromosome 1	NC_003070.9	24371608	24373673	-	842867		AT1G65560	NP_176734.1	350	Zinc-binding dehydrogenase family protein
chromosome 1	NC_003070.9	24374098	24375846	-	842868		AT1G65570	NP_176735.1	397	Pectin lyase-like superfamily protein
chromosome 1	NC_003070.9	24377598	24383940	-	842869	FRA3	AT1G65580	NP_176736.2	1101	Endonuclease/exonuclease/phosphatase family protein
chromosome 1	NC_003070.9	24385996	24390989	+	842871	HEXO3	AT1G65590	NP_176737.2	535	beta-hexosaminidase 3
chromosome 1	NC_003070.9	24391823	24395261	-	842872	KOR2	AT1G65610	NP_176738.1	623	Six-hairpin glycosidases superfamily protein
chromosome 1	NC_003070.9	24400146	24400745	+	842873	AS2	AT1G65620	NP_001320370.1	199	Lateral organ boundaries (LOB) domain family protein
chromosome 1	NC_003070.9	24406542	24409068	-	842874	DEG3	AT1G65630	NP_564856.1	559	DegP protease 3
chromosome 1	NC_003070.9	24410851	24413527	-	842875	DEG4	AT1G65640	NP_001322516.1	518	DegP protease 4
chromosome 1	NC_003070.9	24415172	24417466	-	842876	UCH2	AT1G65650	NP_564858.1	330	Peptidase C12	 ubiquitin carboxyl-terminal hydrolase 1
chromosome 1	NC_003070.9	24418295	24421231	-	842877	SMP1	AT1G65660	NP_564859.2	535	Pre-mRNA splicing Prp18-interacting factor
chromosome 1	NC_003070.9	24421993	24423953	-	842878	CYP702A1	AT1G65670	NP_176744.1	482	cytochrome P450	 family 702	 subfamily A	 polypeptide 1
chromosome 1	NC_003070.9	24427266	24428399	+	842879	EXPB2	AT1G65680	NP_564860.3	273	expansin B2
chromosome 1	NC_003070.9	24428875	24430670	+	6240766	EXPB6	AT1G65681	NP_001117554.1	223	beta expansin 6
chromosome 1	NC_003070.9	24431642	24432898	-	842880		AT1G65690	NP_564862.1	252	Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family
chromosome 1	NC_003070.9	24434463	24435870	-	842881	LSM8	AT1G65700	NP_001185323.1	141	Small nuclear ribonucleoprotein family protein
chromosome 1	NC_003070.9	24437057	24438424	-	842882		AT1G65710	NP_176748.1	455	serine/arginine repetitive matrix-like protein
chromosome 1	NC_003070.9	24440471	24441013	-	842883		AT1G65720	NP_564863.1	180	transmembrane protein
chromosome 1	NC_003070.9	24442639	24446122	+	842884	YSL7	AT1G65730	NP_176750.1	688	YELLOW STRIPE like 7
chromosome 1	NC_003070.9	24446315	24446889	-	28717402		AT1G65735	NP_001320571.1	64	ascorbic acid mannose pathway regulator
chromosome 1	NC_003070.9	24452096	24453211	-	842885	UCL1	AT1G65740	NP_176751.1	371	ascorbic acid mannose pathway regulator (DUF295)
chromosome 1	NC_003070.9	24458591	24459715	+	842887		AT1G65760	NP_176752.1	362	ascorbic acid mannose pathway regulator (DUF295)
chromosome 1	NC_003070.9	24460656	24461738	-	842888	AMR1	AT1G65770	NP_176753.1	360	ascorbic acid mannose pathway regulator 1
chromosome 1	NC_003070.9	24462958	24466888	-	842889		AT1G65780	NP_176754.1	1065	P-loop containing nucleoside triphosphate hydrolases superfamily protein
chromosome 1	NC_003070.9	24468932	24472329	+	842890	RK1	AT1G65790	NP_176755.1	843	receptor kinase 1
chromosome 1	NC_003070.9	24473166	24476523	+	842891	RK2	AT1G65800	NP_176756.1	847	receptor kinase 2
chromosome 1	NC_003070.9	24477043	24480728	-	842892		AT1G65810	NP_176757.1	1050	P-loop containing nucleoside triphosphate hydrolases superfamily protein
chromosome 1	NC_003070.9	24485213	24486682	+	842893		AT1G65820	NP_001154452.1	194	microsomal glutathione s-transferase
chromosome 1	NC_003070.9	24490173	24492728	+	842894	PAO4	AT1G65840	NP_176759.1	497	polyamine oxidase 4
chromosome 1	NC_003070.9	24493332	24493782	-	842895		AT1G65845	NP_849846.1	104	transmembrane protein
chromosome 1	NC_003070.9	24494734	24498485	+	842896		AT1G65850	NP_001185325.1	1051	Disease resistance protein (TIR-NBS-LRR class) family
chromosome 1	NC_003070.9	24499210	24502678	-	842897	FMO GS-OX1	AT1G65860	NP_176761.1	459	flavin-monooxygenase glucosinolate S-oxygenase 1
chromosome 1	NC_003070.9	24503624	24504193	+	842898		AT1G65870	NP_176762.1	189	Disease resistance-responsive (dirigent-like protein) family protein
chromosome 1	NC_003070.9	24508633	24510737	-	842900	BZO1	AT1G65880	NP_176763.1	580	benzoyloxyglucosinolate 1
chromosome 1	NC_003070.9	24512598	24514611	-	842901	AAE12	AT1G65890	NP_176764.1	578	acyl activating enzyme 12
chromosome 1	NC_003070.9	24516023	24518325	-	842902		AT1G65900	NP_564864.1	408	plant/protein
chromosome 1	NC_003070.9	24520933	24524108	-	842903	NAC028	AT1G65910	NP_176766.1	631	NAC domain containing protein 28
chromosome 1	NC_003070.9	24525267	24529204	-	842904		AT1G65920	NP_176767.1	1006	Regulator of chromosome condensation (RCC1) family with FYVE zinc finger domain-containing protein
chromosome 1	NC_003070.9	24539088	24541861	+	842905	cICDH	AT1G65930	NP_176768.1	410	cytosolic NADP+-dependent isocitrate dehydrogenase
chromosome 1	NC_003070.9	24546860	24551119	-	842907		AT1G65950	NP_176770.2	551	Protein kinase superfamily protein
chromosome 1	NC_003070.9	24552094	24557253	+	842908	GAD2	AT1G65960	NP_001117556.1	494	glutamate decarboxylase 2
chromosome 1	NC_003070.9	24557527	24558229	-	842909	TPX2	AT1G65970	NP_176772.1	162	thioredoxin-dependent peroxidase 2
chromosome 1	NC_003070.9	24559524	24560753	-	842910	TPX1	AT1G65980	NP_176773.1	162	thioredoxin-dependent peroxidase 1
chromosome 1	NC_003070.9	24562578	24568470	-	842911		AT1G65985	NP_001322075.1	456	transmembrane protein	 putative (DUF247)
chromosome 1	NC_003070.9	24571603	24573471	-	842912		AT1G65990	NP_176774.1	553	type 2 peroxiredoxin-related / thiol specific antioxidant / mal allergen family protein
chromosome 1	NC_003070.9	24574344	24575291	+	842913		AT1G66000	NP_176775.1	315	hypothetical protein (DUF577)
chromosome 1	NC_003070.9	24577576	24579997	+	842915		AT1G66020	NP_176776.1	598	Terpenoid cyclases/Protein prenyltransferases superfamily protein
chromosome 1	NC_003070.9	24583149	24583652	+	842916	CYP96A14P	AT1G66030	NP_176777.1	167	cytochrome P450	 family 96	 subfamily A	 polypeptide 14 pseudogene
chromosome 1	NC_003070.9	24583820	24586681	-	842917	VIM4	AT1G66040	NP_176778.1	622	Zinc finger (C3HC4-type RING finger) family protein
chromosome 1	NC_003070.9	24588269	24588794	+	842918		AT1G66045	NP_683471.1	144	reverse transcriptase-like protein
chromosome 1	NC_003070.9	24589534	24592616	+	842919	VIM2	AT1G66050	NP_176779.2	623	Zinc finger (C3HC4-type RING finger) family protein
chromosome 1	NC_003070.9	24594185	24595132	-	842920		AT1G66060	NP_176780.1	315	hypothetical protein (DUF577)
chromosome 1	NC_003070.9	24596194	24597520	-	842921		AT1G66070	NP_564865.1	226	Translation initiation factor eIF3 subunit
chromosome 1	NC_003070.9	24600356	24601027	-	842922		AT1G66080	NP_176782.1	190	hikeshi-like protein
chromosome 1	NC_003070.9	24602221	24604573	+	842923		AT1G66090	NP_176783.1	429	Disease resistance protein (TIR-NBS class)
chromosome 1	NC_003070.9	24605876	24606473	-	842924		AT1G66100	NP_176784.1	134	Plant thionin
chromosome 1	NC_003070.9	24609094	24610232	-	842925		AT1G66110	NP_176785.1	338	hypothetical protein (DUF577)
chromosome 1	NC_003070.9	24612640	24614690	+	842926	AAE11	AT1G66120	NP_176786.1	572	AMP-dependent synthetase and ligase family protein
chromosome 1	NC_003070.9	24615040	24616742	+	842927		AT1G66130	NP_176787.1	364	NAD(P)-binding Rossmann-fold superfamily protein
chromosome 1	NC_003070.9	24620063	24620845	-	842928	ZFP4	AT1G66140	NP_176788.1	260	zinc finger protein 4
chromosome 1	NC_003070.9	24628530	24628835	-	842929	CLE18	AT1G66145	NP_683472.1	101	CLAVATA3/ESR-RELATED 18
chromosome 1	NC_003070.9	24631503	24634415	+	842930	TMK1	AT1G66150	NP_176789.1	942	transmembrane kinase 1
chromosome 1	NC_003070.9	24637218	24638513	+	842931	CMPG1	AT1G66160	NP_564866.1	431	CYS	 MET	 PRO	 and GLY protein 1
chromosome 1	NC_003070.9	24638793	24641222	-	842932	MMD1	AT1G66170	NP_176791.2	704	RING/FYVE/PHD zinc finger superfamily protein
chromosome 1	NC_003070.9	24647221	24648513	+	842933		AT1G66180	NP_564867.1	430	Eukaryotic aspartyl protease family protein
chromosome 1	NC_003070.9	24653029	24653841	-	842934		AT1G66190	NP_176793.1	270	hypothetical protein AT1G66190
chromosome 1	NC_003070.9	24655520	24657520	-	842935	GSR2	AT1G66200	NP_001185327.1	365	hypothetical protein AT1G66200
chromosome 1	NC_003070.9	24665735	24668650	-	842936		AT1G66210	NP_564868.2	759	Subtilisin-like serine endopeptidase family protein
chromosome 1	NC_003070.9	24670536	24673661	+	842937		AT1G66220	NP_564869.1	753	Subtilase family protein
chromosome 1	NC_003070.9	24677322	24678246	+	842938	MYB20	AT1G66230	NP_176797.1	282	myb domain protein 20
chromosome 1	NC_003070.9	24683006	24683931	-	842939		AT1G66235	NP_683473.2	284	no-apical-meristem-associated carboxy-terminal domain protein
chromosome 1	NC_003070.9	24686445	24687327	-	842940	ATX1	AT1G66240	NP_564870.1	106	homolog of anti-oxidant 1
chromosome 1	NC_003070.9	24690444	24691307	+	842941		AT1G66245	NP_683474.1	287	hypothetical protein AT1G66245
chromosome 1	NC_003070.9	24693063	24695416	+	842942		AT1G66250	NP_176799.2	505	O-Glycosyl hydrolases family 17 protein
chromosome 1	NC_003070.9	24695895	24697883	-	842943		AT1G66260	NP_564871.1	295	RNA-binding (RRM/RBD/RNP motifs) family protein
chromosome 1	NC_003070.9	24700110	24702995	-	842944	BGLU21	AT1G66270	NP_176801.1	524	Glycosyl hydrolase superfamily protein
chromosome 1	NC_003070.9	24706759	24709737	-	842945	BGLU22	AT1G66280	NP_176802.1	524	Glycosyl hydrolase superfamily protein
chromosome 1	NC_003070.9	24713306	24714843	-	842946		AT1G66290	NP_176803.1	453	F-box/RNI-like superfamily protein
chromosome 1	NC_003070.9	24716497	24718050	-	842947		AT1G66300	NP_176804.1	456	F-box/RNI-like/FBD-like domains-containing protein
chromosome 1	NC_003070.9	24722971	24724475	-	842948		AT1G66310	NP_176805.1	442	F-box/RNI-like/FBD-like domains-containing protein
chromosome 1	NC_003070.9	24727041	24728614	-	842949		AT1G66320	NP_176806.1	457	F-box/RNI-like superfamily protein
chromosome 1	NC_003070.9	24729880	24732144	-	842950		AT1G66330	NP_564872.1	417	senescence-associated family protein
chromosome 1	NC_003070.9	24734698	24737366	+	842951	ETR1	AT1G66340	NP_176808.3	738	Signal transduction histidine kinase	 hybrid-type	 ethylene sensor
chromosome 1	NC_003070.9	24737719	24739353	+	842952		AT1G66345	NP_849849.1	544	Pentatricopeptide repeat (PPR) superfamily protein
chromosome 1	NC_003070.9	24748327	24749862	+	842953	RGL1	AT1G66350	NP_176809.1	511	RGA-like 1
chromosome 1	NC_003070.9	24751431	24752607	+	842954		AT1G66360	NP_564873.1	174	Calcium-dependent lipid-binding (CaLB domain) family protein
chromosome 1	NC_003070.9	24753634	24754604	+	842955	MYB113	AT1G66370	NP_176811.1	246	myb domain protein 113
chromosome 1	NC_003070.9	24757413	24758490	+	842956	MYB114	AT1G66380	NP_176812.1	139	myb domain protein 114
chromosome 1	NC_003070.9	24764052	24765400	+	842957	MYB90	AT1G66390	NP_176813.1	249	myb domain protein 90
chromosome 1	NC_003070.9	24770856	24771329	-	842958	CML23	AT1G66400	NP_564874.1	157	calmodulin like 23
chromosome 1	NC_003070.9	24774431	24775785	-	842959	CAM4	AT1G66410	NP_001185330.1	159	calmodulin 4
chromosome 1	NC_003070.9	24777184	24778032	+	842960		AT1G66420	NP_176815.1	282	DNA-binding storekeeper protein-related transcriptional regulator
chromosome 1	NC_003070.9	24778400	24780393	+	842961		AT1G66430	NP_564875.2	384	pfkB-like carbohydrate kinase family protein
chromosome 1	NC_003070.9	24782171	24784351	+	842962		AT1G66440	NP_176817.1	726	Cysteine/Histidine-rich C1 domain family protein
chromosome 1	NC_003070.9	24786125	24788302	+	842963		AT1G66450	NP_001320388.1	725	Cysteine/Histidine-rich C1 domain family protein
chromosome 1	NC_003070.9	24788951	24789543	+	28717403		AT1G66465	NP_001321972.1	81	transmembrane protein
chromosome 1	NC_003070.9	24789894	24792069	-	842964		AT1G66460	NP_001321968.1	494	Protein kinase superfamily protein
chromosome 1	NC_003070.9	24795326	24796598	+	842965	RHD6	AT1G66470	NP_176820.1	298	ROOT HAIR DEFECTIVE6
chromosome 1	NC_003070.9	24805770	24807405	-	842966		AT1G66480	NP_176821.2	225	plastid movement impaired 2
chromosome 1	NC_003070.9	24809421	24810549	-	842967		AT1G66490	NP_176822.1	360	F-box and associated interaction domains-containing protein
chromosome 1	NC_003070.9	24811262	24812512	-	842968		AT1G66500	NP_176823.1	416	Pre-mRNA cleavage complex II
chromosome 1	NC_003070.9	24812881	24815804	+	842969		AT1G66510	NP_001323254.1	399	AAR2 protein family
chromosome 1	NC_003070.9	24816330	24818693	-	842970	pde194	AT1G66520	NP_176825.1	355	formyltransferase
chromosome 1	NC_003070.9	24819064	24822277	-	842971		AT1G66530	NP_176826.1	590	Arginyl-tRNA synthetase	 class Ic
chromosome 1	NC_003070.9	24824837	24826502	+	842972		AT1G66540	NP_176827.2	386	Cytochrome P450 superfamily protein
chromosome 1	NC_003070.9	24828537	24829589	+	842973	WRKY67	AT1G66550	NP_564877.1	254	WRKY DNA-binding protein 67
chromosome 1	NC_003070.9	24833579	24834631	+	842974	WRKY64	AT1G66560	NP_176829.1	249	WRKY DNA-binding protein 64
